,place_name,review_text,review_rating
903,Tp Bank,"29 tết đi rút tiền. Mới nhập pass 1 lần mà cây ATM báo nhập pass sai 3 lần, trong khi lần rút tiền lần gần nhất vẫn được (từ lúc đó đến giờ mới rút lại).
Liên hệ CSKH thì đổ tại mình bấm sai pass 3 lần??
Mới bấm 1 lần mà máy đã báo 3 lần chả hiểu kiểu gì",1
904,TPBank Tây Hồ,"Địa điểm chính xác
Có cây Live Bank 24/24 rút tiền và nộp tiền  và Quầy Giao Dịch
Nhân viên phục vụ chu đáo , làm thẻ nhanh chóng  , đội bảo vệ nhiệt tình , Rất tốt",5
905,TPBank Tây Hồ,Mọi người không nên giao dịch ở đây! Chuyển tiền cả tiếng vẫn chưa nhận đươc!,1
906,TPBank Tây Hồ,"Giao dịch viên thân thiện, hỗ trợ giải đáp các thắc mắc nhiệt tình. Dịch vụ ok",5
907,TPBank Tây Hồ,Dù ai nói ngả nói nghiêng thì tôi vẫn luôn tin tưởng và lựa chọn TPBank. 10 điểm cho chất lượng dv.,5
908,TPBank Tây Hồ,"Điểm giao dịch đẹp hơn ảnh, nhân viên phục vụ chuyên nghiệp tận tâm và rất thân thiện",5
909,TPBank Nguyễn Oanh,"Perfect bank ,
Chuyên nghiệp và nhân viên rất tuyệt vời .
Vào đây giống như vào sảnh 5 sao của Intecontinental hotel ở Hai Bà Trưng vậy đó .",5
910,TPBank Nguyễn Oanh,Buổi tối ngân hàng ko làm việc nhưng đỗ xe vào thì có người xưng là bảo vệ ngân hàng ra xin 100k mới cho đậu! giá chặt chém! Lụm tiền xong là biến vô trong tpbank chứ ko hề coi xe cho khách! Không biết giám đốc ngân hàng có nắm đc thông tin ko?,1
911,TPBank Nguyễn Oanh,địa chỉ mới tốt rộng rãi ít người nên nhanh gọn,5
912,TPBank Nguyễn Oanh,"Tư duy dịch vụ và chăm sóc khách hàng tốt, rất tỉ mỉ. Gửi xe máy có bảo vệ phủ tấm che nắng yên xe. Vào trong có nhân viên bảo vệ và lễ tân hướng dẫn lấy số xếp hàng vào giao dịch. Thời gian chờ tương đối hợp lý. Xử lý giao dịch nhanh chóng. Ngân hàng khang trang, sáng sủa, trang trí Noel đẹp mắt.",5
913,TPBank Nguyễn Oanh,"Phòng giao dịch mới ( địa chỉ: ""Tầng trệt và tầng 1, Tòa nhà số 01, đường Quang Trung, phường 10, quận Gò Vấp, TP. HCM ) rộng rãi và khang trang hơn hẳn Phòng giao dịch cũ ( 112 – 114 đường Nguyễn Oanh, Phường 7, quận Gò Vấp, TP. HCM ). Vị trí đắc địa và sầm uất.",4
914,TPBank Tân Bình,"Chi nhánh mới đẹp và khang trang, nhân viên hỗ trợ nhiệt tình, thân thiện",5
915,TPBank Tân Bình,"Chi nhánh không gian sang trọng, chuyên nghiệp, cbnv lại nhiệt tình, dễ thương, 5 sao nhé!!",5
916,TPBank Tân Bình,"Địa điểm đẹp, không gian thoáng đãng, nhân viên tận tình, chu đáo",5
917,TPBank Tân Bình,"Giao dịch nhanh. Nhân viên thân thiện. Văn phòng đẹp, sạch sẽ",4
918,TPBank Tân Bình,Có live bank nhưng k cập nhật trên google map,1
919,Tpbank kỳ đồng,"Các anh bảo vệ mình cho 11 điểm (ân cần, chu đáo). Còn hướng giải quyết mở khoá thẻ của tp bank hơi quằng, phức tạp, phải lựa chọn huỷ momo mới được mở khoá!",4
920,Tpbank kỳ đồng,Chi nhánh sạch đẹp thoáng mát.các bạn gvd .xinh  đẹp chuyên nghiệp .hộ trợ khách hàng thân thiện. Nhiệt tình chu đáo rể thương .cho 10 điễm. Bv .lịch sự rất nhiệt tình . Chu đáo kh. Cho 10 điểm  .sẻ quay lại TPBANK.,5
921,Tpbank kỳ đồng,Từ nhân viên bảo vệ đến nhân viên đều rất niềm nở và ok,5
922,Tpbank kỳ đồng,"Dịch vụ rất chuyên nghiệp, bảo vệ tận tình, GDV niềm nở tiếp khách.
Rất hài lòng và sẽ quay lại",5
923,Tpbank kỳ đồng,Tôi đến mở thẻ nhân viên hướng dẫn nhiệt tình. Các bạn còn tư vấn cho mình tài khoản số đẹp. Thao tác rất nhanh mà không tốn nhiều thời gian.,5
924,TPBank Bình Chánh,"Nhân viên rất thân thiện,vui vẻ, thực hiện giao dịch nhanh chóng. Bảo vệ rất nhiệt tình chào đón khi KH đến và ra về, tôi rất hài lòng khi đến giao dịch tại đây",5
925,TPBank Bình Chánh,"Làm việc nhanh chóng, nhiệt tình.",5
926,TPBank Bình Chánh,"Giao dịch viên ở đây tiếp đón khách hàng rất niềm nở, chu đáo, chịu khó lắng nghe và giải đáp thắc mắc của tôi",5
927,TPBank Bình Chánh,Bảo vệ nhiệt tình. Nhân viên phục vụ tận tâm. chuyên nghiệp...ok,5
928,TPBank Bình Chánh,"Tôi có 1 khoản vay ở đây, nhìn chung từ chuyên viên đến dịch vụ khách hàng nơi đây đều rất tận tình, chu đáo, và chuyên nghiệp.",5
929,CN Đông Sài Gòn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Cả khu vực Thủ Đức có mỗi máy nộp tiền tại ATM nhưng cứ hư và lỗi. Tôi đến để nộp tiền 2 lần trong 1 tháng nhưng chưa bao giờ nộp tiền được. Chất lượng dịch vụ của ngân hàng ngày càng kém.,1
930,CN Đông Sài Gòn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Làm cái văn phòng hoành tráng xong, không có tiền thuê nhân viên cho đàng hoàng, ko có đào tạo hỗ trợ tư vấn cho Khách Hàng ra làm sao. Vô hỏi ngơ ngớ ngơ ngớ, thái độ ko ra gì, khinh thường khách, tiếp khách còn thua bảo vệ .... qua BIDV Lã Xuân Oai mà học tập. NHÂN VIÊN MÀ LÀM NHƯ QUAN, KHÔNG BAO GIỜ SỬ DỤNG DỊCH VỤ TẠI ĐÂY NỮA",1
931,CN Đông Sài Gòn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Bảo vệ sảnh rất mất dạy nha mọi người, khách vào chưa gì sấn sấn vào hỏi đến làm gì, em bị viêm họng nên bạn đi cùng em nói em đến lấy thẻ. Cái ổng chửi em “lấy thẻ thì nói mẹ đi, không có nói dùm, biết chưa?” Tại em viêm họng thôi chứ ổg tới số với em rồi, coi em quậy đục nước ổng ko thì biết.   Nên là khi cần thiết phải đến đây thì đến nha mọi người, ko thì đến chi nhánh khác họ lịch sự hơn. Thật sự tại bảo vệ mất dạy lắm mới nói thôi chứ cả cái chi nhánh đặng văn bi này từ bảo vệ đến nhân viên chả thua gì agribank đâu.",1
932,CN Đông Sài Gòn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Cả hai lần mình đến đây đều rất ok, bảo vệ bên trong chủ động hỏi han chu đáo, nhân viên giao dịch chuyên nghiệp và rất nhiệt tình.",5
933,CN Đông Sài Gòn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Thái độ nhân viên chi nhánh Đặng Văn Bi này không thân thiện và hách dịch,1
934,CN Bình Hưng - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Chỗ đậu xe hơi rộng rãi,4
935,CN Bình Hưng - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Giao dịch viên thân thiện, NH có nhiều chương trình khuyến mãi hấp dẫn, tặng quà cho KH khi gửi tiền, chăm sóc KH chu đáo, tận tình.",5
936,CN Bình Hưng - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Ủa tại sao 4 rưỡi 5 giờ mới đóng cửa mà 4 giờ qua chỉ để làm cái smartbankinh bảo vệ không cho vào ?,1
937,CN Bình Hưng - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Thái độ nhân viên không tốt,1
938,CN Bình Hưng - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Dịch vụ hổ trợ tốt nhân viên tận tình,5
939,CN Thủ Thiêm - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Rất tốt .nv từ trong ra ngoài điều rất dễ mến và vui vẻ,5
940,CN Thủ Thiêm - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"khách về hết còn mình mình ngồi đó mà không một ai bấm số thứ tự gọi mình lên lần thứ 2 mình bị như vậy, rút tiền xin tiền chẳn thì không cho. thật không muốn giao dịch",1
941,CN Thủ Thiêm - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Nhân viên nhiệt tình, chuyên nghiệp, sẵn sàng làm linh hoạt cuối ngày để hoàn tất nghiệp vụ cho khách.",5
942,CN Thủ Thiêm - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Văn phòng giao dịch pro. Văn minh lịch sự. Nhân viên vui vẻ, làm việc cẩn thận",4
943,CN Thủ Thiêm - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Ngân hàng lớn mà DỊCH VỤ QUÁ TỆ!!!!!!
Lúc khách hàng cần thì lại không hỗ trợ được gì.
Giờ làm việc từ 13h không đúng. Làm việc từ mấy giờ thì ghi cho chính xác. Ghi một đằng mà làm một nẻo.
Cho số điện thoại cũng như không. Gọi điện cả chục cuộc không một ai bắt máy.",1
944,CN Chợ Lớn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Hôm nay tôi ghé CN BIDV được anh bảo vệ hỏi với thái độ : đi đâu - đi đâu đó??
Trời ơi! Ra ngân hàng thì tôi muốn giao dịch cũng như muốn thực hiện giao dịch.
Nghe “được hỏi” với thái độ rất ư là thái độ làm tôi tụt hết cảm xúc.",1
945,CN Chợ Lớn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Nhân viên phục vụ vui vẻ, nhiệt tình, nhanh nhẹn.",4
946,CN Chợ Lớn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Đây không phải là ngân hàng. Đây là cái ổ ăn nhậu.,1
947,CN Chợ Lớn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Mình đến lấy thẻ ngân hàng, khi thấy tên công ty cũ hiện trên phiếu bàn giao thẻ giữa khách hàng và ngân hàng, mình có hỏi tại sao vẫn giữ thông tin này,  bạn nhân viên nữ giải thích với thái độ không vui, nói rằng thông tin đó đâu có ảnh hưởng gì đến chị đâu, bạn trả lời kiểu như mình hỏi nhiều quá. Mình không hài lòng về cách phục vụ của bạn ấy. Trước đó, khi mình đăng ký làm thẻ, một bạn nhân viên nữ tư vấn làm thẻ Etrans nhưng mình muốn làm thẻ Moving, phí thường niên ít hơn, nhưng mình cũng nhận lấy sự ngạc nhiên, có chút coi thường những người làm thẻ Moving thì phải. Mình rất ít khi đến giao dịch tại BIDV là vì thái độ phục vụ của một số nhân viên. Hay là họ chỉ niềm nở với khách VIP, doanh nhân???",2
948,CN Chợ Lớn - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Gần chợ mà ngân hàng bé như cái lỗ mũi, ko đáp ứng đc số lượng khách, nhân viên vừa làm vừa tán doc, chậm chạp",1
949,CN Bến Thành - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Dịch vụ chậm chạp nhất trong hệ thống BIDV mình từng làm. Nhân viên thái độ láo toét với khách hàng.
Thật sự quá tệ
Giờ này còn chơi hòm thư góp ý giấu trong góc nữa chứ. Nếu có bảng đánh giá ở dưới, chắc bị khách than phiền hàng ngày đó :)",1
950,CN Bến Thành - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Nhân viên làm việc quá chậm chạp, lề mề, không chuyên nghiệp, đóng thuế mà mất tới 20 phút chưa xong.",1
951,CN Bến Thành - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Dịch vụ tốt.,4
952,CN Bến Thành - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Bidv,5
953,CN Bến Thành - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Làm việc chậm chạp,1
954,BIDV Hàm Nghi,"Toà nhà có từ đầu TK20 do người Pháp xây dựng với kiến trúc đặc trưng, mang tên “Pháp - Hoa Ngân - Hàng”. Sau hơn 100 năm vẫn không thay đổi, đây là một trong những công trình cao tầng hiếm hoi còn giữ nguyên trạng tại Saigon.",5
955,BIDV Hàm Nghi,Thủ tục không rõ ràng . Thẻ ATM của khách làm xong không có ngày hẹn lấy và không nhắn tin hay Email cho khách nhận vậy mà dám tự động hủy xong bắt khách hàng đóng tiền làm lại  .,1
956,BIDV Hàm Nghi,"Tệ quá, quá tệ. Quầy thì không có ai mà bắt khách ngồi đợi lâu ơi là lâu. Chán đời ngân hàng.",1
957,BIDV Hàm Nghi,"Vào in sao kê 4 tháng mà xin cái phong bì đựng hồ sơ cũng chẳng có, đến đây 3 lần và chưa bao giờ hài lòng về thái độ nhân viên nơi đây, học tập chi nhánh Bình tây q5 đi nhé các bạn.",1
958,BIDV Hàm Nghi,Quày số  4 nói  chuyện  cọc cằn thô lỗ  với  khách nt với  trai thì  hí ha hí  hững s k như  v với  k.  hàng . Xin lỗi nếu  có  bạn nào  ngồi  quày 4  nữa  k phải  nv đó.,1
959,CN Nhà Bè - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Nhân viên mượn chứng minh làm thủ tục xong quên không trả lại.,1
960,CN Nhà Bè - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Ngân hàng mới mở chi nhánh ở đây, không gian rộng rãi.",4
961,CN Nhà Bè - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Bình thường,3
962,CN Nhà Bè - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Tuyệt!,5
963,CN Nhà Bè - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Được rồi,4
964,BIDV - Phú Mỹ Hưng,"Làm việc tắc trách, không tiếp khách hàng trong khi phòng giao dịch chỉ có 1 khách, mà phải chờ đợi quá lâu, Tấc cả nhân viên điều bị câm. Nên đóng cửa phòng giao dịch này thì hơn, để không phải tạo hình ảnh sấu cho BIDV.",1
965,BIDV - Phú Mỹ Hưng,"Khách hàng xưng bằng mày, lề mề chậm chạp trừ anh trai tóc bạc còn lại rất tệ",1
966,BIDV - Phú Mỹ Hưng,"Nhân viên thao tác thiếu chuyên nghiệp, xử lý rất lâu. Dù không có khách nhân viên vẫn không gọi số chờ tiếp theo. Nhân viên nghe điện thoại cá nhân khi tiếp khách.
Nhân viên nói chuyện trổng không xưng hô chủ/vị ngữ khi giao tiếp với khách hàng.
Mất 60 phút chỉ để in sao kê",1
967,BIDV - Phú Mỹ Hưng,"Nhân viên thái độ khinh thường khách ra mặt. Làm việc chậm chạp lề mề. Dù đang không có khách và chỉ có mình mình nhưng nhân viên vẫn không bấm số gọi. Người thì nghe điện thoại riêng, người thì lướt web, bấm điện thoại làm chuyện riêng. Khi hỏi tới thì trả lời trỏng trên đầu khách mặt thì cắm vô cái điện thoại không thèm nhìn khách hàng. Nói chung là tệ vô cùng. Cuộc đời mình chưa bao giờ gặp trường hợp dịch vụ tệ hại như vậy",1
968,BIDV - Phú Mỹ Hưng,"ngày 23/01/2021 từ trong khung giờ 11h trưa tới 11h10 trưa tôi đến đây lần đầu tiên để rút tiền, khi quẹo phải để vào thì bốt bảo vệ không có ai thì tôi chạy vào khoảng 2 met thì thấy ATM bên trái ở trên bậc tam cấp nên không chạy tới được bèn đậu xe ở kế bốt bảo vệ như những chiếc xe máy khác. Rút tiền xong khoảng 3 phút đi ra lấy xe máy thì có 1 anh bảo vệ áo trắng ở trong bốt đó mới vừa tới hỏi ""Rút tiền à ? Có tiền không ? Cho xin tiền uống nước coi"".Tôi chỉ muốn lịch sự nên cho 5 ngàn.  Rất là nực cười.",1
969,CN Bà Chiểu - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"5 sao cho bảo vệ, nhiệt tình niềm nở. NV thì ngược lại, thái độ, dù ít khách nhưng vẫn phải chờ lâu không lý do",3
970,CN Bà Chiểu - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Ngân hàng thương mại cổ phần Đầu Tư và Phát triển Việt Nam,5
971,CN Bà Chiểu - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"chất lượng dịch vụ khá tốt, đang để hợp tác",4
972,CN Bà Chiểu - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),"Nhân viên cùi bắp, đúng là quan liêu, làm việc theo kiểu nhà nước k cần khách hàng,. Toàn buôn chuyện",5
973,CN Bà Chiểu - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),,5
974,CN Bình Tân - Ngân hàng TMCP Đầu tư & Phát triển Việt Nam (BIDV),Dịch vụ tệ. Đề nghị dán bảng thông báo giờ .. chưa đến 16h25p mà đã kéo cửa thông báo hết giờ vậy để giờ ngưng 16h thì hợp lý hơn.,1
